customer_id,country
6720d951,India
d71ca896,USA
e69f4d59,UK
d5d1da0d,India
0bfdb241,Germany
cc2ae85d,UK
2f0e0bd3,Canada
c5e1f66b,Germany
2ae065a3,Australia
ad7a00fe,India
de0683d6,Australia
19c7efc6,Singapore
ce0380de,Australia
5c591a5c,India
4e8a8ff2,USA
d1ee12da,Germany
a6da9898,Germany
fbf88af9,UK
e90aeb07,India
c427ea12,UK
21ee3aaf,Australia
4298c35a,Australia
57408fc1,Singapore
bcbef8e7,Canada
45ceb957,Canada
51f581e6,India
8ef78570,USA
bedc0d23,UK
ac5f51dd,Australia
c33035c7,UK
0d575e3c,Germany
e65b50eb,Australia
6ccc18f0,UK
ba80beba,Germany
32fbc798,UK
45177a4d,Australia
e9fc3b5d,Germany
7fd4a6ba,UK
af1453cd,India
cf22fe3d,USA
1342567a,USA
2803642c,UK
05c5eef6,USA
20797b76,USA
3be3ec37,India
83e7aeff,Singapore
7cfa271c,Canada
a81bc91d,Singapore
d61eceec,Singapore
c1eba76b,India
3e3ea054,Canada
ccc156ec,USA
c51dd6f8,UK
cc7c3a16,UK
e5a8c4fa,Canada
edf95866,Germany
79f46476,Australia
f574b742,Germany
4ceafc78,UK
391837b0,India
6f8d54a0,India
e6ef2c9f,Germany
10c04728,India
a187e667,Australia
d318e21f,Germany
b0d2c85d,UK
9cba4ba8,Canada
8e5d22f7,Singapore
2d70ea63,India
78bab0ba,Australia
a80a973c,USA
4082e1e2,UK
bcce1ab1,Germany
ced2cd43,Canada
64c3131e,Australia
a5466420,UK
6c6bc323,USA
bf139e58,India
7538d8e4,USA
78bc03e4,USA
367bd243,India
85fce914,Singapore
1a25ef8b,Germany
74d4448b,Germany
4ff0d6a8,Singapore
2d642d1e,India
c38f4fcf,Australia
31207659,Germany
175607aa,UK
172f1fe0,Singapore
ff612d9d,Singapore
0b44393a,Australia
16cf536e,Canada
5fbd3fd3,Canada
6b8e78c6,UK
b17be372,Canada
1c5a1b59,USA
6cf8be42,UK
8ab3d142,Canada
a316376d,Singapore
3772bd8a,UK
aa9878a5,Canada
af627d91,India
3522f888,USA
19dd37b0,Canada
15212d1e,India
48b15e02,USA
1d750630,India
894dcab4,India
b4a3b6c6,UK
0142a38f,UK
dc69c849,Singapore
e57349d9,Canada
937e8781,UK
74f2811d,Singapore
053df1ac,Germany
1e9fc577,Germany
9536cbf4,Singapore
05e6557c,Australia
ce5bc729,Canada
00b7ec0b,Singapore
f85f1b34,Germany
369f273e,Canada
05c75f8e,Singapore
0bca6ec2,UK
ab869893,Germany
bb2f1a1e,Canada
049740b6,UK
86861afb,Germany
6ce1b4c8,Australia
9a4c4cd0,UK
e724bac8,UK
acda7306,UK
406c736d,Australia
d057cfbd,Australia
133c8a19,Australia
3f66002c,USA
d6a11b96,Australia
6d15082c,Australia
a9f98de1,UK
40abc61a,Canada
7f143b66,Singapore
9643cc38,Singapore
706acfe1,India
b3733852,Germany
84cc22ee,USA
7000b247,Canada
50bd549d,India
9e3a9089,India
7ff3fdbe,UK
40b01a0f,India
ed460c68,Singapore
d9345bed,Singapore
3567c84b,USA
109dbd80,Singapore
562cdfd2,Germany
6d18ec79,Canada
8fe51ba5,Singapore
37a64a6f,USA
edf788be,Germany
1dc9d0b0,UK
7fad2b34,Singapore
6bb04308,USA
d9c0aa17,UK
2a658d86,Germany
244380ac,Canada
8e61c4d7,Germany
e93602da,UK
6c7ff37f,Australia
eb4735e3,Australia
00390cf5,India
bae0de07,USA
85b74171,UK
c1ffe1f3,UK
14841db0,UK
3495e6fe,Canada
9ad51b37,UK
7384392e,Germany
a3b19153,Singapore
c894b2e1,India
6f819f07,Singapore
e2130e66,Canada
63ba81b8,Canada
82abf471,India
e7eab712,Canada
6c67da1a,Singapore
bdddfd8f,Canada
16ed50f6,Singapore
b9054add,USA
bc601032,UK
313c6da5,Australia
515c7dbf,Germany
77df82ca,UK
dd3554fc,Germany
5922b060,India
28248fbd,USA
dff5463c,India
f12658a2,Germany
133c23df,Australia
eb962cf1,India
a506f7bf,India
dca155eb,Australia
3d77ab6d,UK
bd612ab6,UK
baf84657,Germany
e608beb8,USA
1a9a7605,Singapore
bf437b87,Canada
f9b3c134,Germany
98e3cfed,USA
c094a6b0,UK
c904130b,UK
bae27fb2,India
02ac79ab,Germany
b46c76f9,UK
86aa1cad,Canada
2a59f763,India
c2a32605,India
be409e17,Australia
1b011b03,India
fe0b3a08,Canada
4012628e,Germany
59d6802d,USA
e513db7b,India
c2dbb365,India
9cc5fbec,Canada
933b28fe,Canada
b20c44f3,Canada
d0756e35,USA
f79b5065,Australia
cf4ecbd8,Germany
5c5fea0a,India
cf052449,Australia
1c56848e,Canada
679f822e,Singapore
170d8114,Australia
1d800681,Germany
36f1d6a4,UK
a29c7520,Germany
27a4d0b6,USA
aba9b6cd,Australia
4.60E+103,Australia
51b8659f,Singapore
d4aea824,USA
ac876e50,Canada
d9d623b5,UK
a3c23e44,Australia
b9d3f539,India
ea39eefb,Singapore
692bf856,Singapore
7bd56994,Australia
fa092e4b,USA
83fbff44,Germany
7381e0d0,USA
a670093e,Singapore
1e362183,UK
8cef3e84,Canada
83cbac12,UK
dce5dd34,UK
017b4433,Canada
e3949f2a,Australia
87114b66,USA
dcefc553,UK
2854d5ba,Australia
2f4b4df8,Germany
178fed2d,Germany
5c010a41,Canada
3baef1f8,UK
ce962901,Canada
7a030df0,UK
668d21ec,Canada
9ec32d45,Germany
b9ffab11,Germany
9b57819e,Singapore
d1fbf9ea,India
d5498008,USA
1e77e045,UK
469d4f94,UK
e52c19c1,UK
48a6965d,Canada
84cf2969,Canada
b4ecbe57,Australia
1a7c338d,Canada
fabf88c3,India
744533ab,UK
6206893b,Germany
df836a74,Singapore
60df4c06,Singapore
fda13bbd,Canada
04c82cbe,Germany
46691b96,Germany
6b4027e1,Singapore
938ea3dc,UK
e7b3665a,Canada
5740a88b,Canada
07e93a67,Singapore
8b962cd8,UK
b8b790ba,India
d43d0f46,Australia
def9391b,USA
108549a1,UK
46b85373,UK
aca166ff,UK
e10e5ae0,Singapore
10dd7b6a,India
b688c922,Germany
4340e57f,Australia
3cbdfed3,Canada
dcb8e001,India
4b218561,India
aabe4748,Germany
6ac4f758,UK
51333644,UK
7ce34b86,India
4b3462c8,UK
84c8da13,Singapore
4ab2d973,Canada
d20acbb2,Australia
d22e24ba,Canada
ad75dbc6,UK
5e1614df,Germany
91932784,Singapore
bbb99958,India
0a1152f5,Singapore
33988d4a,Singapore
e37ad791,Australia
0741d501,Germany
47985b63,Germany
8c2d1a9b,Singapore
cea988f2,Germany
8dcab187,UK
f57cdfc5,Singapore
25f82afb,Singapore
bfc7a09a,Canada
dfb9395f,Australia
c9e3855e,USA
dd6f3a7f,UK
6aefe8f1,Singapore
0a8206f2,Australia
a23d00ad,USA
5f80fc1b,Canada
32a6d6c8,Germany
fe3cdb6b,India
32e20e76,Australia
059a7bab,Singapore
af09b01d,Germany
0c24ecf3,Germany
7b93fe5f,Canada
2c3e4736,Canada
7c18315f,Canada
96795135,Australia
42121dbe,Canada
1f28730f,USA
409daa69,UK
08b2f5ea,USA
f5c89ec0,USA
f6e401ef,Canada
ce00318c,Singapore
a6c95d7b,Singapore
2c0885e0,Singapore
276c64b5,Canada
042f7bf4,India
4247e6a0,Australia
ef2f2796,India
da4f8e3e,India
1e93ade3,Canada
46b8e9cc,Australia
23c2d847,Canada
8febe2bc,USA
b6c3219c,Singapore
e54feec5,Australia
0eab45b5,Australia
7a1fcf47,Germany
09e59ae1,Singapore
2097921f,Germany
cc24c3da,USA
b07db0f3,UK
127d2dcd,Australia
07d9828a,Singapore
0195ea56,India
70c9df00,Singapore
394508f2,Australia
1dac4ff2,Australia
b005a380,UK
6.36E+10,India
d655a92b,Australia
188cb370,Australia
1d8925f0,Canada
d1481060,USA
976b6ed4,Australia
f6460f4c,Singapore
68344bf3,UK
762d13eb,UK
1aad44bb,India
e372861d,Australia
e7346b49,UK
36fdc5a6,India
9ed4fdbc,USA
a6cc16ab,India
10b6a453,Germany
ec61371d,Germany
60dd4207,Canada
60c95485,UK
e7975539,USA
89bceeb7,USA
205a7efe,USA
ae6caf94,UK
46bfad22,UK
76a2a7e9,Germany
51a1d498,India
13ea1730,Australia
3a07a85f,Canada
42e37951,Canada
aee2eea3,Germany
08602a9c,UK
0fe10855,Australia
03e10273,Germany
14033a78,UK
e6d67df5,USA
5c5c3e7d,USA
5bac2533,UK
76a73fcb,UK
09c475c9,USA
042ebd5a,Canada
a9501881,Germany
4566a916,Singapore
f8c40b69,Canada
d7f9020a,USA
b86a1a14,USA
4f4e3013,Australia
5f51da20,Australia
075fc126,UK
7c055a85,USA
3f6b72a8,Australia
b1d7cceb,USA
cfd46626,Singapore
d6374469,Canada
5f478ba7,Singapore
3e84f488,India
79398983,Australia
e23fb2d5,USA
0bd68fc8,Singapore
9077d76e,Germany
fafe9fea,Australia
3598a6ef,USA
78674cde,Australia
d48477b3,Australia
33a45bd6,UK
2da6d115,Australia
d9a17f42,UK
4fd7dd5f,Singapore
2cd8b0cf,Singapore
03905f28,Australia
d1268d51,India
748316cb,UK
b4740a01,Canada
f3ee36a5,USA
b5518394,UK
18e92cc0,Singapore
9e9f2f6e,UK
27299b68,Australia
c9964d37,UK
b1cbe03e,UK
20a55aba,UK
3d66faf7,Singapore
12ae16a2,Germany
84ee1b6b,Canada
7b6ea10a,India
c4367af6,Australia
f6e5f5b6,Singapore
016c1e77,Singapore
7d05e2f6,Singapore
73d0692f,Canada
cacbbe34,Australia
b98e327e,Germany
66daf218,USA
d3c564b9,Canada
38a1a724,Singapore
5a3d3299,Germany
8d7f8c49,Singapore
43666819,USA
93db7ef7,Singapore
e8a5a7d6,Australia
fde47685,UK
d259d921,Australia
b1ee9973,USA
cf1e2208,USA
c88d310c,UK
26a29655,Australia
46b58d00,Singapore
012f36dd,USA
f2df6fa0,India
7b2c75fc,India
d79e7736,Canada
2ad94b3d,UK
ef5bf3b6,Canada
15de560d,Germany
7b940b3b,Germany
16dc2dab,Canada
03dcfbb3,Germany
e47754a9,Singapore
074c931e,USA
9ecfeca6,Canada
ae345248,UK
f6882c89,Germany
3502c114,Canada
be689e12,India
45a007f7,India
3cab368a,Germany
b7dc85d0,Singapore
909ddd04,India
e8285de5,Germany
96f8bb90,USA
a1a7c1e9,Canada
148a6381,USA
9b9e991f,Australia
a3be818d,USA
5bf80274,Germany
13a9654a,UK
8b1beff4,Singapore
05ddf6b9,Canada
409bdf76,Singapore
2fb404f4,Canada
9514a796,India
c79eeec5,USA
797b1952,UK
ce0d70d2,India
62a96dcf,Germany
1.28E+07,Canada
90c225c7,Australia
7760f082,USA
c8d6d2c6,India
d726fd8b,Germany
31cc9c2c,UK
03b923e5,UK
54514b05,Singapore
5c28156c,India
22f0569f,Australia
50e8f967,Germany
3cb0b368,Australia
d41c2ce4,India
1744051f,India
6a689dac,USA
388acc9a,UK
00d5f96c,USA
dd89f628,Australia
1b863eb3,Germany
dc708102,Singapore
57db9bf5,Canada
8199bac3,Australia
d23c9a23,Singapore
310c7ad6,Canada
0d1478d4,USA
29603095,Singapore
deb7df38,USA
56606aa9,USA
18283fe9,Singapore
5a3a8a84,Australia
ea6fd1f7,India
9fe458f7,India
ffda47ed,India
280e0662,Australia
0a1247ac,Canada
f1345c3d,USA
cd40736d,USA
5cfc1b16,UK
a2340b74,Singapore
8939cf34,India
a70e28bf,Canada
dcd66030,Australia
91bbc996,Singapore
ed1329e5,India
78ba8e2a,UK
79a7f671,UK
00e52bfe,UK
35227ad8,UK
67b4bb5b,UK
be6086f7,Canada
19d43000,Canada
a5b9d3d5,Australia
4b1faad3,Germany
af4a1e47,Singapore
023a0824,Australia
f716d5ff,Singapore
7a4dacb1,USA
b4b2dce1,USA
4125319c,Australia
80f26166,Australia
0b18eb06,Germany
c3f8a8e7,India
604ceef7,USA
d60f1a32,Germany
27974553,Singapore
244e736c,Singapore
c9984620,UK
da7c3445,India
f027621a,Australia
a771dc00,Australia
d37b25da,Germany
4.49E+35,Singapore
d48d9f1f,USA
2157ff60,USA
4459da09,Germany
e0960b4d,UK
17542880,India
5f9b4c27,USA
df5ea820,Singapore
4c81ef62,Canada
91879a7c,Singapore
97f8db88,USA
7bd0348c,UK
dc0b7ad8,India
903c2a1e,Australia
971538a1,UK
f6c5b1e3,UK
5cb4b14a,Canada
5f4c9a63,Germany
da638daf,Germany
d0efc96c,Canada
49d60975,Canada
adf25ccc,Singapore
701e2225,Australia
ff1aec5a,Singapore
2d03157c,India
7faf145b,Germany
a33bd4fb,Australia
ba01f031,Germany
67526a73,USA
b8eb1581,Singapore
cc9a4a59,UK
10a9dfd0,Singapore
d05887e3,UK
35190f96,UK
7936042d,Canada
234be188,Australia
e88f788c,Germany
10801644,Australia
d80ad3eb,USA
8921b076,USA
d94f7995,Germany
9af56311,Canada
fed09ac7,India
bd91326f,UK
1711938b,Germany
4f561f14,Germany
863700b9,Singapore
9792cfef,Germany
9082595,Australia
d0415285,UK
c8d33b31,UK
efe70bb7,USA
97f73aeb,Canada
078124d1,USA
bcadd0b0,India
7cfdff7f,Singapore
39065b8b,UK
b446a986,Germany
4c48c374,UK
aa0830de,USA
a9eaf38a,Singapore
16dc86bb,USA
7cfe5175,Germany
0d128e62,Singapore
215d2ce2,India
50793953,Singapore
4905b683,Singapore
9bef891d,Australia
e703a85c,Australia
edaea13b,Germany
bec57e40,UK
e51f7ec4,UK
a6e87160,USA
02e15abd,Canada
6b2ce843,USA
5c426b3f,Canada
a4f838a3,India
c02205a7,Singapore
f7d947da,Germany
dce09756,UK
15bbabf3,Germany
a73c44c3,Singapore
fffca9db,UK
d040767a,Canada
dcec950f,Canada
11a0b7bc,India
17cca69e,UK
8eebaad5,Canada
3e4bac03,Australia
f2c1aeec,USA
02548f78,Germany
4bd454f2,India
3199bdec,Germany
1f4fbea8,UK
17ea7752,UK
42139082,UK
23eb2059,USA
e2b06600,India
44e06509,UK
09525f3e,Germany
b045adae,Germany
39534104,Germany
6c0ef9f4,India
34f377cd,Canada
e4503649,Australia
9c92e75f,Germany
c8ca95d2,Canada
3474bf64,USA
daa878b0,Australia
03fa1b88,Singapore
c167a9ff,Canada
bd34d0a3,Germany
0fd2f768,Australia
501af596,USA
f92df21e,India
72f040c8,Canada
5f990d55,Australia
5e123a81,UK
4c90253a,Australia
a418bd67,USA
828a1016,India
bed6a723,Australia
1097aa00,UK
d290ed45,UK
72e7de49,USA
dde45136,Singapore
dc061c43,USA
15375b7a,Canada
18729857,UK
57cf5b46,Singapore
c10237e3,USA
11ca9164,Canada
ec1b92c2,UK
aa5ed28b,Germany
c4b18ff3,USA
a6021b76,USA
be71f7a5,USA
fb538ced,Australia
4d1a715f,UK
c30630f7,USA
b08c75b4,Australia
67cc6644,Canada
27016f42,Singapore
d2d4b9b3,USA
cb79a803,Germany
c5eb383c,Canada
e7ba49df,Germany
8a72634d,India
d8537c7d,UK
755d7fe9,UK
73b0732b,India
f8cd3c03,USA
0888b113,Germany
5e8e658d,Canada
54caabdb,Australia
9049f512,USA
bbb92935,UK
421a5df2,UK
0304a5d8,Singapore
4350a1b5,Germany
ae1e6f3f,UK
323b46c6,Australia
d9d6eb5d,Singapore
a59c3e17,Singapore
310ecc50,India
fd42a231,Australia
957ba512,USA
cf39e3b6,Germany
3fe0d733,Singapore
5bc9bcc6,Australia
59e8d716,Singapore
f144573f,Australia
d0cca08b,India
46de6e12,UK
cb976f6f,Germany
6852256e,India
d9b6aafd,USA
a7bf5d50,UK
cdb8c480,USA
2726ae9c,Singapore
14974d49,India
20af9383,Singapore
ff0620fc,Singapore
097e0691,Singapore
c752d202,UK
03a8069a,Canada
ad0e6c75,UK
45b689eb,Canada
6e6f14b4,USA
f19d241b,Canada
6967f624,UK
e57a5769,Australia
b18caa07,Australia
bc1fe366,USA
027fe2aa,India
e7a1a25e,Singapore
f5621bfe,UK
aa5fcb35,Germany
e5d18746,Australia
6a0bf80b,Australia
1d3b4cbd,Canada
84b342df,UK
86289c63,UK
2a202e20,Germany
9f470f3a,USA
3123e3f0,Germany
a5b943ac,Australia
0a3ca68a,USA
939d3a3b,Singapore
32c80a92,Germany
ebe00762,Canada
61516c8d,Germany
a4882f62,USA
93ce878c,India
140e089c,UK
137307da,UK
372fa176,Germany
fbfdfbb1,Singapore
819d4337,India
7d3d5bce,Canada
ef2a5e35,India
d646700c,Canada
6bcd9d7f,USA
9622a93e,Canada
1c587631,Canada
bc3c0bbe,Germany
64f39542,Singapore
02ea58e6,Australia
1bc373ee,UK
2a815054,Canada
90a64934,Canada
6644ad14,USA
925dcde3,Singapore
88e7a084,Germany
a23cc45d,Germany
56813cff,UK
b2977fc7,India
3d080554,Australia
2a1d2b27,Australia
fef3b4d7,UK
3bea58ee,Canada
90bad297,Singapore
1365196,Australia
ef9fbda4,Germany
12ada465,USA
67475da1,Canada
db89ad76,UK
d80cb54a,Australia
7764e9c8,USA
635a5c98,USA
b6d93334,USA
703cf4c4,UK
b8e96ec5,Singapore
d5d8192a,USA
d49c1938,USA
4674ffc8,India
c94b1a1a,Canada
ae262d85,Australia
e9ad7995,Germany
efcf43d8,Canada
bbf18e01,Canada
4fa93089,USA
4e69c8b2,USA
59b1a413,Germany
860101ea,Canada
fcdfd494,USA
67abda0a,USA
34ebc1a0,Singapore
1defd3b1,USA
0611293d,Singapore
e73ad07c,India
