order_item_id,order_id,product_id,Discount (%),final_price
2415,1415,7586ecdc-5,5,459.44
2416,1416,1bbfa35f-1,30,21.2
2417,1417,9c4d9173-9,5,458.39
2418,1418,3a0742ad-c,0,359.32
2419,1419,80655c44-1,30,270.52
2420,1420,fcd5caf1-3,50,18.17
2421,1421,c1a2396c-c,25,246.48
2422,1422,bf0e5aab-7,20,113.22
2423,1423,ae8de22c-f,50,155.33
2424,1424,a4397891-6,5,295.46
2425,1425,0e60eaee-3,20,48.63
2426,1426,2b2e8a4f-7,30,176.4
2427,1427,023a6d02-4,25,159.75
2428,1428,d41b9799-8,25,143.83
2429,1429,ec04ee8b-b,10,215.38
2430,1430,58f0bb2e-0,50,106.21
2431,1431,3f5fd069-8,5,198.63
2432,1432,634aa8eb-d,0,394.82
2433,1433,c11cf3e8-4,5,290.64
2434,1434,27d825b4-e,15,332.06
2435,1435,0a113398-3,50,201.49
2436,1436,06506e6c-8,30,196.69
2437,1437,dee40ad7-9,10,278.6
2438,1438,bd32ad96-9,25,353.56
2439,1439,ad922c38-1,0,46.48
2440,1440,253d232c-e,0,338
2441,1441,0e16bb68-d,20,137.31
2442,1442,6a198ec0-3,15,414.85
2443,1443,a80e01a6-4,50,167.34
2444,1444,87786ea9-7,30,313.61
2445,1445,1f7ef990-f,5,403.11
2446,1446,9febb427-c,25,42.52
2447,1447,87f0d140-4,50,215.56
2448,1448,c756485e-5,0,353.93
2449,1449,7c8cb492-9,0,54.61
2450,1450,bf6ca00b-4,0,90.79
2451,1451,97f6e07b-a,30,296.95
2452,1452,c46ba7fb-a,25,34.35
2453,1453,d00045a5-7,20,241.28
2454,1454,ecd83830-9,10,217.77
2455,1455,91e28e7b-b,5,319.05
2456,1456,68c330d6-1,0,317.46
2457,1457,8a241150-c,5,51.1
2458,1458,d3076535-1,30,321.57
2459,1459,e0b93f87-1,20,140.26
2460,1460,956bb0df-7,30,48.84
2461,1461,5dfd69d9-d,10,141.4
2462,1462,df2752c8-3,30,71.89
2463,1463,2f19e634-2,25,234.64
2464,1464,75c9c188-a,30,222.31
2465,1465,eff5b46d-f,10,196.81
2466,1466,e436cd21-e,50,28.23
2467,1467,7d443016-7,25,64.16
2468,1468,c6e8e685-2,50,100.22
2469,1469,7f815c17-f,25,99.17
2470,1470,41de6e0b-3,10,195.85
2471,1471,921d4f13-4,10,204.7
2472,1472,8432da61-7,20,123.32
2473,1473,d19df4c1-7,0,19.42
2474,1474,eb72dd01-6,5,401.86
2475,1475,4fc43503-b,0,352.47
2476,1476,5c194e4d-5,50,161.93
2477,1477,8583655b-4,20,77.07
2478,1478,77eebc88-5,25,8.65
2479,1479,dc145f91-a,0,376.52
2480,1480,75d4498d-1,25,194.18
2481,1481,4aab29e2-f,30,146.61
2482,1482,aacdd2c4-c,10,440.91
2483,1483,d1247110-6,50,185.91
2484,1484,8227ea90-9,0,40.04
2485,1485,4a86d1fb-3,5,365.37
2486,1486,2f32fabd-6,15,220.55
2487,1487,8b31adf8-f,5,459.17
2488,1488,cd056501-f,5,240.53
2489,1489,2c009751-7,50,209.7
2490,1490,c3862bfa-7,20,196.42
2491,1491,f2a45064-4,10,252.28
2492,1492,7deb0c35-a,50,33.84
2493,1493,3f2757b0-5,20,291.55
2494,1494,b072608e-d,10,39.86
2495,1495,d86224a6-5,30,322.92
2496,1496,c157dce7-a,10,425.85
2497,1497,c77431bc-6,50,66.75
2498,1498,680206e7-9,15,365.77
2499,1499,35c9ea9d-e,0,466.36
2500,1500,8298b8bb-a,25,205.8
2501,1501,ee387572-7,0,29.3
2502,1502,50e481c0-5,15,104.52
2503,1503,17c41fd0-2,10,299.86
2504,1504,d831b4b9-c,5,210.61
2505,1505,889d5066-d,10,225.48
2506,1506,903cb2e0-3,15,115.48
2507,1507,e39375fe-c,15,191.59
2508,1508,7121fc95-b,0,172.45
2509,1509,adfc7a07-5,5,84.95
2510,1510,a55367ed-0,50,244.07
2511,1511,efa8cfb9-7,25,80.71
2512,1512,925e172b-3,15,393.59
2513,1513,b52f485a-a,5,289.34
2514,1514,4ae93dc1-f,30,22.95
2515,1515,e4c4fb8c-b,30,39.78
2516,1516,edb15fad-1,25,118.93
2517,1517,5c4eb084-f,5,239.13
2518,1518,51a993a4-f,15,8.58
2519,1519,228f3945-3,0,303.28
2520,1520,7c30f0b9-c,15,265.98
2521,1521,319ec9d3-3,15,342.42
2522,1522,8701783e-b,25,52.83
2523,1523,d8d5bbee-a,15,154.28
2524,1524,9bed94c1-4,0,448.07
2525,1525,cdb2d37a-5,30,148.07
2526,1526,fd629be3-9,25,147.1
2527,1527,b7c4ad12-d,0,295.8
2528,1528,9049ae69-3,0,362.26
2529,1529,6acff5a9-7,15,160.28
2530,1530,6f64c12e-e,25,231.59
2531,1531,5055970f-f,50,26.55
2532,1532,c21445bf-b,20,163.4
2533,1533,e6dbc8e3-b,0,117.23
2534,1534,3e468113-f,0,156.3
2535,1535,76aa1ea0-8,30,340.63
2536,1536,e94fcef7-e,5,210.04
2537,1537,96dad3eb-2,0,377.15
2538,1538,402f8310-9,30,138.81
2539,1539,cc29b70c-9,5,428.28
2540,1540,564328a3-b,25,161.1
2541,1541,d041bc6d-6,50,89.29
2542,1542,190f2c5a-4,30,166.53
2543,1543,d5415a88-b,50,17.46
2544,1544,31b244c4-e,50,32.32
2545,1545,3154eee7-f,50,85.04
2546,1546,a5cfe885-e,10,248.45
2547,1547,39fae33a-1,25,36.46
2548,1548,d44a2095-d,20,293.86
2549,1549,939d5107-f,20,27.27
2550,1550,364eca44-2,15,398.11
2551,1551,0a7f521e-d,5,340.11
2552,1552,d3cf0826-b,30,92.09
2553,1553,1f32d8cc-c,15,105.07
2554,1554,a99dea2b-5,5,249.99
2555,1555,d8eb9263-5,10,300.25
2556,1556,38cf2d1c-5,0,285.17
2557,1557,4c7f1e50-b,5,469.34
2558,1558,842ffe80-1,20,324.24
2559,1559,293a38fe-d,5,427.97
2560,1560,37d5ff11-d,30,239.54
2561,1561,b1877937-7,50,70.82
2562,1562,a700768e-1,5,399.44
2563,1563,1e2d8f24-1,30,108.39
2564,1564,a2638fa2-0,50,7.49
2565,1565,2dc07f56-1,30,155.77
2566,1566,531dde67-e,10,422.63
2567,1567,8546c4a0-9,30,111.78
2568,1568,56e92b46-5,5,315.67
2569,1569,b8db29c2-8,25,32.59
2570,1570,d36761e5-d,15,161.41
2571,1571,54a76b2a-1,15,398.86
2572,1572,cf82e4f9-e,0,176.77
2573,1573,8df2d84a-8,50,25.09
2574,1574,7ce62017-e,0,472.29
2575,1575,570d72b8-e,5,159.77
2576,1576,3230bb6d-2,10,272.06
2577,1577,cc0deb02-8,25,172.27
2578,1578,a4d482bc-d,5,37.89
2579,1579,23f814dd-0,15,414.44
2580,1580,26fe9d8a-2,0,435.68
2581,1581,8851dc3a-b,30,172.23
2582,1582,8c3a1e6d-f,10,318.95
2583,1583,c908ffae-d,25,322.41
2584,1584,1204b685-8,20,305.6
2585,1585,cfdde875-f,30,251.24
2586,1586,6bab26fc-f,25,224.7
2587,1587,fe92f8a3-b,50,199.91
2588,1588,e33efac7-7,25,369.83
2589,1589,f01054be-4,30,257.56
2590,1590,b41deede-e,10,22.41
2591,1591,08e2216f-5,50,135.74
2592,1592,4f2ee81f-b,15,166.97
2593,1593,83154e70-7,5,150.94
2594,1594,82a78612-e,20,63.46
2595,1595,434c53a0-b,0,82.45
2596,1596,42d95dd7-9,0,120.64
2597,1597,76255c12-3,0,41.21
2598,1598,bac908ce-6,20,45.87
2599,1599,53007736-c,15,288.44
2600,1600,e61f1ff4-c,15,173.58
2601,1601,a536d3c3-c,30,237.05
2602,1602,ce2e6997-2,50,244.9
2603,1603,59529419-b,5,103.79
2604,1604,cb7235e5-6,15,43.73
2605,1605,bc9dfe4a-6,20,268.79
2606,1606,0950f467-5,15,280.82
2607,1607,69c85c6c-4,5,124.58
2608,1608,19394d50-9,10,63.82
2609,1609,06057d1a-1,20,48.36
2610,1610,9f25d201-2,10,13.98
2611,1611,3f521c90-8,15,62.07
2612,1612,db03816d-5,15,123.42
2613,1613,b5b87c28-8,0,169.63
2614,1614,b6a495f7-3,0,298.89
2615,1615,88463def-0,50,22.31
2616,1616,cd387cb1-7,50,70.83
2617,1617,d434ef75-f,10,62.04
2618,1618,5c71109f-d,25,349.91
2619,1619,1a4d08fc-9,25,272.74
2620,1620,69e5ece3-0,50,166.22
2621,1621,a0aee878-0,30,49.38
2622,1622,dde8b508-8,20,335.82
2623,1623,78c2c072-a,15,195.12
2624,1624,18dbb72e-4,0,352.62
2625,1625,f9e78c04-0,15,247.75
2626,1626,bab0e53c-1,30,198.21
2627,1627,d8f5d269-b,15,162.67
2628,1628,3d9f2988-2,15,290.75
2629,1629,17e4ef98-9,0,161.34
2630,1630,eca7c8f5-7,10,59.18
2631,1631,b25e6146-5,50,239.78
2632,1632,873a1c84-4,50,19.45
2633,1633,f0aa6c04-d,30,77.25
2634,1634,f1d4ba1b-c,5,236.84
2635,1635,24762d59-0,15,180.12
2636,1636,99bb9054-c,0,442.51
2637,1637,2ae18f21-9,25,236.3
2638,1638,2a124c4b-6,30,240.31
2639,1639,96122269-e,15,240.92
2640,1640,c7e00823-9,30,259.29
2641,1641,b902f571-4,0,196.54
2642,1642,1251f351-5,15,115.37
2643,1643,0de4281d-7,15,109.94
2644,1644,27bd0cd5-0,10,32.27
2645,1645,43adcdc7-3,20,198.33
2646,1646,7ffbe709-f,30,240.64
2647,1647,4c89d93f-f,0,219.9
2648,1648,af4922af-0,30,78.14
2649,1649,097b7e8b-0,0,12.81
2650,1650,d4f0c64c-7,15,35.76
2651,1651,506b541e-e,10,11.08
2652,1652,d22cc472-c,10,106
2653,1653,c5a7acf5-b,30,97.31
2654,1654,033b7ee6-6,20,376.76
2655,1655,6a7a39f4-6,15,186.61
2656,1656,e6656e33-1,0,121.26
2657,1657,67eaf6d5-5,20,198.18
2658,1658,ca4b2436-d,5,91.98
2659,1659,5d23a21a-a,15,53.1
2660,1660,27c69f35-a,20,294.13
2661,1661,4a2530fc-2,10,314.32
2662,1662,0e7f9e8d-a,25,98.1
2663,1663,8144b8b1-3,50,93.36
2664,1664,12685d60-d,30,255.03
2665,1665,6cc3bafb-d,5,420.45
2666,1666,8e083444-0,5,109.24
2667,1667,d6bdabc8-0,50,119.98
2668,1668,ef3686c3-d,5,99.89
2669,1669,78d1d70f-0,25,126.88
2670,1670,e812760e-5,15,86.86
2671,1671,dbd440a0-a,0,448.45
2672,1672,af9fe8b3-3,10,228.56
2673,1673,5461a379-b,50,5.89
2674,1674,47a3946a-3,0,369.37
2675,1675,a5869197-0,50,214.26
2676,1676,de597029-b,30,267.03
2677,1677,523ad572-6,20,331.66
2678,1678,b5aadce1-c,10,44.75
2679,1679,2.44E+04,30,35.9
2680,1680,65f8d376-1,0,309.46
2681,1681,e139b477-2,30,219.61
2682,1682,20c97f3f-3,20,218.11
2683,1683,5bcb7043-d,20,214.08
2684,1684,2bed8c90-3,5,473.42
2685,1685,af4eb230-a,10,144.96
2686,1686,cb999c1d-3,25,211.94
2687,1687,f4a3e8cd-0,25,202.88
2688,1688,87e3f91f-e,30,340.74
2689,1689,499bf772-5,25,52.72
2690,1690,9f3b277a-9,25,214.57
2691,1691,df454d33-a,20,12.22
2692,1692,ad544888-c,25,369.97
2693,1693,0461bb46-9,50,249.51
2694,1694,ec298b70-1,20,44.59
2695,1695,b06f4427-0,0,39.08
2696,1696,d6fd4ffa-b,0,184.5
2697,1697,21e66fb0-8,25,17.84
2698,1698,1c5dc486-3,5,289.85
2699,1699,b9a0b553-3,30,49.52
2700,1700,527c6afc-d,50,23.91
2701,1701,29fd9f4c-2,0,315.17
2702,1702,9dd6fa49-2,30,273.8
2703,1703,fa9b0c94-c,0,208.82
2704,1704,898d3b83-7,10,150.43
2705,1705,3bac057e-7,30,72.51
2706,1706,4c32a366-9,30,231.43
2707,1707,a599e26a-7,20,266.1
2708,1708,2d6d02c8-3,10,340.7
2709,1709,a57d6d95-d,0,316.26
2710,1710,9f8a2ddf-4,20,273.95
2711,1711,1cc77022-7,30,278.49
2712,1712,1754a1c2-0,10,97.39
2713,1713,39dbd736-8,0,18.66
2714,1714,75b4dee8-f,30,286.63
2715,1715,21cd54a6-b,30,121.78
2716,1716,fe8c0849-5,15,143.31
2717,1717,40253e54-c,10,305.29
2718,1718,bdcbf1db-5,25,213.77
2719,1719,3aae97ce-e,0,248.35
2720,1720,397a849e-9,0,457.3
2721,1721,5e8d2fa4-b,30,331.79
2722,1722,fbe0711d-8,15,318.52
2723,1723,f48ee0b6-4,0,98.06
2724,1724,3153fc70-c,15,82.19
2725,1725,df647eab-1,30,169.54
2726,1726,1094a34f-c,25,51.61
2727,1727,06e64a6d-9,50,139.62
2728,1728,5256329a-b,10,141.48
2729,1729,94d1d4e5-8,20,80.67
2730,1730,346ca473-d,25,356.47
2731,1731,c0b2e627-a,25,265.73
2732,1732,e86bbd6a-c,0,411.94
2733,1733,9e362869-e,25,296.07
2734,1734,14f61c03-2,25,108.85
2735,1735,d415a5a0-0,10,321.55
2736,1736,13e61b83-0,15,400.57
2737,1737,0a207bc4-2,20,213.22
2738,1738,966fffa4-8,5,403.2
2739,1739,73b70ac2-6,0,340.82
2740,1740,e4712712-5,5,13.88
2741,1741,1be08cb5-0,20,289.46
2742,1742,26f79595-6,50,204.22
2743,1743,da3142f3-3,25,223.73
2744,1744,1c112403-d,0,107.22
2745,1745,ea327b14-f,50,31.32
2746,1746,b5f17aa1-3,15,330.43
2747,1747,27f8c0d1-a,5,162.18
2748,1748,616ab617-1,20,342.24
2749,1749,1db0a0d7-d,0,172.15
2750,1750,a45383ed-9,25,92.53
2751,1751,36253681-2,20,316.62
2752,1752,5211bcb4-4,15,277.72
2753,1753,936b1b79-4,30,137.33
2754,1754,45eb8579-5,10,319.83
2755,1755,3df45155-a,20,58.11
2756,1756,7b21851a-f,30,66.25
2757,1757,6f35afb4-0,5,345.66
2758,1758,3b81e1b0-2,30,127.54
2759,1759,6f80640c-e,20,91.32
2760,1760,c92cf5c0-2,15,115.34
2761,1761,dd4ab37f-9,25,315.76
2762,1762,9f50736e-b,10,428.77
2763,1763,d6e2737f-c,10,82.97
2764,1764,8b9e7563-e,15,219.81
2765,1765,027fc4d8-d,5,146.75
2766,1766,e31e4665-3,10,52.04
2767,1767,6bcafd23-8,30,345.49
2768,1768,94db1f71-4,50,46.2
2769,1769,468410b1-b,20,347.02
2770,1770,523b5770-d,50,184.43
2771,1771,c86217cd-2,20,181.76
2772,1772,a7f2a6e5-d,20,133.63
2773,1773,916c2bf4-7,15,109.88
2774,1774,f412ae56-7,25,325.67
2775,1775,89e30633-9,10,357.62
2776,1776,ab9809e2-9,30,81.79
2777,1777,8b6956ef-0,5,338.83
2778,1778,e2ea7af7-9,50,101.25
2779,1779,6ab73ad3-c,30,261.7
2780,1780,a3592481-b,0,247.81
2781,1781,87a2c25d-1,5,283.15
2782,1782,03645f13-2,5,346.31
2783,1783,81601d96-c,10,43.64
2784,1784,6b482363-8,15,229.81
2785,1785,62f53ba1-6,0,279.37
2786,1786,1a2c6fc4-3,20,188.57
2787,1787,3c244368-d,5,340.41
2788,1788,7cd8f2a8-d,30,44.09
2789,1789,516465df-c,0,108.95
2790,1790,4c20f3a2-4,25,241.17
2791,1791,a3bb0ee7-6,25,203.69
2792,1792,8fb834c6-d,25,374.05
2793,1793,c7432ae5-d,25,101.83
2794,1794,b4683e3f-5,10,307.51
2795,1795,c6678dfd-e,20,150.29
2796,1796,d1a4dd43-b,0,273.85
2797,1797,05276afc-4,30,251.82
2798,1798,d0feadab-5,50,248.99
2799,1799,b23e0152-d,20,152.86
2800,1800,fd3499b4-a,30,297.87
2801,1801,99c4efc0-3,20,92.95
2802,1802,590b8280-4,5,347.05
2803,1803,f007440f-4,20,10.05
2804,1804,0afa4ac3-f,10,119.8
2805,1805,36d673d6-b,10,374.35
2806,1806,2ab88ed7-e,15,49.05
2807,1807,ede349c0-3,10,45.98
2808,1808,fc66d1b9-d,30,336.45
2809,1809,b34b4437-c,5,471.15
2810,1810,6d0c7871-b,15,47.29
2811,1811,0c788a9d-f,5,232.29
2812,1812,df7fe53a-3,10,437.15
2813,1813,cd56e7a6-9,15,129.36
2814,1814,fc24fdb7-0,50,240.51
2815,1815,99312242-3,10,66.82
2816,1816,04e031b4-7,50,54.06
2817,1817,ceac98df-1,0,418.85
2818,1818,bd178e35-6,5,307.43
2819,1819,5933b2dd-2,10,425.83
2820,1820,4ecdcc3c-d,20,351.43
2821,1821,fde4af99-e,5,394.92
2822,1822,ce8d953e-0,20,157.86
2823,1823,74f9d647-0,5,463.79
2824,1824,54c6c382-8,20,191
2825,1825,4ae6e368-7,30,26.05
2826,1826,bb939790-9,20,383.02
2827,1827,fd5ff259-b,15,374.97
2828,1828,45a890f4-2,30,146.38
2829,1829,ab4b088f-1,10,64.54
2830,1830,edcf8345-f,15,181.2
2831,1831,4ee44cb9-b,20,334.08
2832,1832,ac890a55-a,15,295.74
2833,1833,b7ddde9c-d,25,323.74
2834,1834,0b325fcf-3,0,212.6
2835,1835,e9916462-0,20,388.6
2836,1836,2a8e2f78-1,25,172.64
2837,1837,062b2e28-5,5,85.65
2838,1838,e80188fd-b,10,325.78
2839,1839,5ee2c43a-4,5,384.55
2840,1840,a0ad1806-c,15,218.3
2841,1841,791f0dd9-1,5,420.81
2842,1842,8bf6dbe2-e,30,22.9
2843,1843,4d852084-c,0,90.24
2844,1844,705d8bd6-e,0,117.91
2845,1845,d14ce47a-e,25,291.84
2846,1846,fa938c93-7,0,450.24
2847,1847,0a815ba8-4,15,279.93
2848,1848,0a39160c-f,5,327.61
2849,1849,2c770b54-1,5,326.69
2850,1850,1eeee585-b,50,211.84
2851,1851,1a8229ee-a,0,16.99
2852,1852,bac7facb-1,20,386.98
2853,1853,cc0167d3-4,10,221.22
2854,1854,3f842f24-8,0,55.84
2855,1855,cd6bbc83-e,20,312.24
2856,1856,d7510d30-2,25,110.64
2857,1857,85f214bf-1,10,443.99
2858,1858,ada798d8-7,25,83.04
2859,1859,fc0f7387-2,5,155.9
2860,1860,7b620e7c-8,5,268.29
2861,1861,5e0804fa-9,25,104.62
2862,1862,630e08f4-d,15,351.19
2863,1863,9326646d-7,5,35.55
2864,1864,fc1ec9e9-d,10,418.11
2865,1865,5c071a3e-3,5,54.37
2866,1866,eb2fb3d1-7,0,254.76
2867,1867,fb339072-0,10,53.3
2868,1868,be87620f-9,20,175.79
2869,1869,5b7987b2-2,5,429.74
2870,1870,6a90f71c-1,5,256.32
2871,1871,6c3e6be6-b,20,260.11
2872,1872,34578a9e-2,50,219.69
2873,1873,38f70e29-6,25,321.92
2874,1874,d45881db-8,10,198.64
2875,1875,16fda4a4-4,5,11.54
2876,1876,3aa04295-7,15,296.57
2877,1877,080a1588-6,10,158.64
2878,1878,e01a29bc-7,15,97.82
2879,1879,7f4e3932-a,50,221.04
2880,1880,934af6fa-9,20,231.42
2881,1881,713d5f95-d,5,305.27
2882,1882,35bf1d25-e,50,36.59
2883,1883,e2cad399-f,15,12.45
2884,1884,fd62a479-8,50,83.17
2885,1885,af094393-c,5,350.37
2886,1886,49d274a9-8,30,98.36
2887,1887,0e29a6fa-2,25,351.28
2888,1888,14634891-f,20,339.8
2889,1889,921cad79-9,15,312.49
2890,1890,6eed063d-8,10,242.61
2891,1891,76d6e659-f,25,126.51
2892,1892,4c54bc3f-1,15,247.73
2893,1893,9a339c33-e,10,231.09
2894,1894,6a8083d3-7,30,334.09
2895,1895,4e37126e-2,20,275.43
2896,1896,ab0bb71f-3,15,295.14
2897,1897,6e814027-4,30,70.52
2898,1898,c57a437c-b,0,464.61
2899,1899,6b72dfda-c,20,24.39
2900,1900,d289d18d-5,20,264.9
2901,1901,be1966eb-d,20,171.82
2902,1902,e0798a1e-4,50,27.84
2903,1903,1537c930-7,30,168.01
2904,1904,0ec45da7-5,10,136.35
2905,1905,5968e23a-f,20,66.04
2906,1906,183d23fb-b,0,161.32
2907,1907,4ce71e3b-1,10,230.09
2908,1908,b5f6a3f5-4,0,14.37
2909,1909,b376b897-5,15,123.37
2910,1910,337e0f42-b,30,313.14
2911,1911,e0d9a8f7-e,20,33.13
2912,1912,c9ab8562-0,5,446.11
2913,1913,3f9836de-1,50,69.41
2914,1914,71a834ba-5,50,76.17
2915,1915,13bca435-3,15,332.47
2916,1916,862a9954-7,5,251.09
2917,1917,eb3a18a3-c,25,70.54
2918,1918,05b50e6a-0,20,105.66
2919,1919,6492654a-a,0,410.94
2920,1920,b848fedb-4,5,284.71
2921,1921,74a1e24e-f,5,247.53
2922,1922,da7b19b9-e,50,46.3
2923,1923,9.11E-03,5,354.35
2924,1924,06b288a3-1,15,360.98
2925,1925,2cc466c8-3,10,94.5
2926,1926,c8dbe801-6,20,21.54
2927,1927,1d6ec559-1,50,13.4
2928,1928,0879e7a2-3,30,233.79
2929,1929,21f1ffb4-5,30,267.18
2930,1930,909e867e-a,50,106.33
2931,1931,974faa53-8,10,338.11
2932,1932,d4274eed-2,10,34.87
2933,1933,ed5918a0-f,5,175.87
2934,1934,65d571aa-f,15,133.03
2935,1935,b71df685-1,15,90.33
2936,1936,2d2a8bb5-4,15,116.95
2937,1937,b9f308d2-3,50,19.31
2938,1938,bccfc6f0-b,25,237.09
2939,1939,44966d58-e,15,100.54
2940,1940,9a47068b-3,10,108.14
2941,1941,5a8fe0a0-4,0,286.23
2942,1942,fa789197-d,15,284.64
2943,1943,8bf1214c-c,30,55.35
2944,1944,c5e4d064-f,15,210.86
2945,1945,c4e3be90-8,5,150.73
2946,1946,5140fdf2-0,10,210.49
2947,1947,b1aefea9-0,0,324.33
2948,1948,3c274f70-1,50,208.39
2949,1949,7d22dcf8-6,20,131.18
2950,1950,41474000-7,30,323.48
2951,1951,e957083c-5,10,397.31
2952,1952,d81f1f28-e,10,45.73
2953,1953,0fcd357b-3,20,273.54
2954,1954,d30ee264-9,0,182.16
2955,1955,d2e653f1-1,10,392.8
2956,1956,bd0ad888-8,50,89.63
2957,1957,74ebdb33-e,0,471.43
2958,1958,3cb64c8f-3,10,388.31
2959,1959,b87d7e2c-3,0,230.47
2960,1960,891e3976-2,15,358.38
2961,1961,d52923e3-6,30,216.26
2962,1962,273ce285-f,20,150.18
2963,1963,a60cc9d5-b,15,232.34
2964,1964,c562dbd0-9,20,375.81
2965,1965,14c148fc-3,15,39.31
2966,1966,0983e6d6-b,25,86.91
2967,1967,49360ce8-1,0,144.04
2968,1968,7af8b67f-e,25,346.45
2969,1969,004ae9eb-0,10,61.27
2970,1970,9cd2cba7-7,15,133
2971,1971,2d07d366-7,20,391.96
2972,1972,74577e64-d,50,201.81
2973,1973,8289aa1a-7,5,166.4
2974,1974,9b4f9de2-1,15,408.99
2975,1975,73b63a9d-3,25,136.6
2976,1976,a23c4e84-f,20,231.58
2977,1977,af7bd15a-8,30,107.81
2978,1978,1fff4ff8-8,0,298.47
2979,1979,817c1d74-7,30,83.41
2980,1980,19592ee3-5,5,312.43
2981,1981,84844630-e,15,294.79
2982,1982,c0cc6bff-6,30,147.26
2983,1983,a64f4cc1-1,5,335.03
2984,1984,c434508d-3,0,127.78
2985,1985,34f01a02-c,5,58.3
2986,1986,8ab203ed-0,5,72.96
2987,1987,6ffe0b61-d,25,118.81
2988,1988,482d9eb4-d,15,296.79
2989,1989,668aa034-6,10,287.98
2990,1990,aa3dbf64-5,25,207.06
2991,1991,50889b27-f,50,162.21
2992,1992,b683ba73-5,30,294.81
2993,1993,d45b8dc8-d,25,80
2994,1994,4f7e965b-1,30,122.1
2995,1995,787ca917-e,25,187.5
2996,1996,e80edd02-2,5,456.78
2997,1997,62b4ee7a-6,20,150.27
2998,1998,6b55c0d4-0,10,283.99
2999,1999,da046af8-6,50,93.08
3000,2000,d166d0c2-a,20,163.22
3001,2001,8da332da-a,20,183.62
3002,2002,79dc5c00-8,50,65.08
3003,2003,0bec836e-1,50,235.46
3004,2004,0b8e93ab-1,20,293.99
3005,2005,0aa405c8-b,25,30.83
3006,2006,a839d7a6-0,20,220.9
3007,2007,4b7aeeb4-d,0,268.14
3008,2008,9248f11b-8,50,54.03
3009,2009,4284ba03-7,50,62.15
3010,2010,4096a452-0,30,37.48
3011,2011,03504d8a-d,15,127.35
3012,2012,a38fa435-4,20,98.25
3013,2013,748793a0-2,25,110.58
3014,2014,117417c1-9,5,67.93
3015,2015,731bb929-8,30,113.97
3016,2016,5beb8bd2-0,0,182.35
3017,2017,dc3598ed-4,50,167.32
3018,2018,c850d4a5-9,0,15.45
3019,2019,3ee7c3f5-1,50,67.02
3020,2020,6e5a726a-a,20,345.93
3021,2021,b9394d22-4,30,70.5
3022,2022,0903f466-f,25,53.2
3023,2023,ccf9f689-6,50,31.09
3024,2024,31bc3b59-3,10,297.48
3025,2025,708ecda7-d,10,416.88
3026,2026,17c0c091-5,20,9.55
3027,2027,1dd30373-6,5,183.81
3028,2028,f9379563-e,5,18.14
3029,2029,2dd1d448-8,25,146.19
3030,2030,f3a1636e-1,0,336.27
3031,2031,97e677cb-6,5,445.83
3032,2032,eb1479f3-f,30,11.06
3033,2033,0b599874-2,25,23.11
3034,2034,0fc0a3c3-d,0,137.04
3035,2035,eb6be1ca-1,5,300.3
3036,2036,66c83748-3,50,153.13
3037,2037,7de11438-b,15,114.35
3038,2038,0c98dbfb-1,50,213.35
3039,2039,67dad671-2,5,53.68
3040,2040,8ef678aa-9,5,264.92
3041,2041,a49fddcb-4,15,401
3042,2042,1ef0156f-7,0,292.74
3043,2043,2f9f2265-e,50,184.09
3044,2044,73bd35e0-1,0,313.85
3045,2045,34e02965-3,10,96.54
3046,2046,2c952a50-4,5,374.37
3047,2047,99f2f294-d,5,393.95
3048,2048,de463b7d-8,0,124.21
3049,2049,ad7ec721-9,50,102.55
3050,2050,6b20bcd6-4,10,224.83
3051,2051,1155fc55-5,0,54.3
3052,2052,1ceb87ae-e,10,230.04
3053,2053,26be4ef8-4,5,466.62
3054,2054,427e49a5-7,50,231.84
3055,2055,73cded42-c,10,87.17
3056,2056,5adb772f-b,10,162.82
3057,2057,a371102e-f,10,153.41
3058,2058,e88dc97f-5,0,492.41
3059,2059,1e61b452-a,50,95.53
3060,2060,bbc7195e-8,15,191.11
3061,2061,c7dba5e8-1,5,123.68
3062,2062,5ce04406-8,20,106.14
3063,2063,f825c098-f,25,222.63
3064,2064,d2c5913e-a,25,190.58
3065,2065,de19ae1f-a,10,245.73
3066,2066,46af5cdd-0,50,216.74
3067,2067,a135c362-c,20,95.38
3068,2068,7bc64761-0,0,83.14
3069,2069,7da00e52-a,50,234.84
3070,2070,090421d9-5,0,89.73
3071,2071,55b6d10e-3,30,108.45
3072,2072,cafa45f9-e,25,317.18
3073,2073,bb656f87-5,15,162.54
3074,2074,ebfe5119-f,50,141.15
3075,2075,3825f76f-9,5,449.8
3076,2076,bc84ed28-8,50,200.51
3077,2077,6b3feb11-d,20,169.96
3078,2078,f10f6e27-5,0,107.85
3079,2079,3df02c31-e,25,224.58
3080,2080,09bfc749-2,25,135.05
3081,2081,e4637676-9,20,20.94
3082,2082,4885fdf1-e,5,39.42
3083,2083,50996230-2,10,438.59
3084,2084,708ad704-6,10,154.7
3085,2085,d29842bf-5,30,217.62
3086,2086,3a3431c0-1,0,462.61
3087,2087,fac92d7f-e,50,139.26
3088,2088,1fb11b6f-9,20,130.34
3089,2089,a2f9f3e2-7,30,120.89
3090,2090,0e8cfebd-e,0,46.11
3091,2091,5d9ef960-1,10,424.58
3092,2092,5f71ad74-e,20,210.79
3093,2093,ad3c9d8d-b,20,24.42
3094,2094,f580de18-9,50,71.75
3095,2095,02b3f5ae-b,5,20.23
