product_id,category_id,price
2d2a8bb5-4,106,137.59
b9f308d2-3,103,38.62
bccfc6f0-b,101,316.12
44966d58-e,102,118.28
9a47068b-3,104,120.16
5a8fe0a0-4,101,286.23
fa789197-d,106,334.87
8bf1214c-c,105,79.07
c5e4d064-f,104,248.07
c4e3be90-8,105,158.66
5140fdf2-0,101,233.88
b1aefea9-0,105,324.33
3c274f70-1,101,416.78
7d22dcf8-6,102,163.98
41474000-7,104,462.11
e957083c-5,106,441.45
d81f1f28-e,107,50.81
0fcd357b-3,103,341.92
d30ee264-9,103,182.16
d2e653f1-1,105,436.44
bd0ad888-8,104,179.26
74ebdb33-e,104,471.43
3cb64c8f-3,107,431.46
b87d7e2c-3,106,230.47
891e3976-2,101,421.62
d52923e3-6,101,308.95
273ce285-f,105,187.72
a60cc9d5-b,102,273.34
c562dbd0-9,102,469.76
14c148fc-3,107,46.25
0983e6d6-b,102,115.88
49360ce8-1,107,144.04
7af8b67f-e,105,461.93
004ae9eb-0,107,68.08
9cd2cba7-7,106,156.47
2d07d366-7,103,489.95
74577e64-d,105,403.62
8289aa1a-7,104,175.16
9b4f9de2-1,103,481.16
73b63a9d-3,104,182.13
a23c4e84-f,105,289.48
af7bd15a-8,102,154.02
1fff4ff8-8,105,298.47
817c1d74-7,104,119.15
19592ee3-5,101,328.87
84844630-e,101,346.81
c0cc6bff-6,105,210.37
a64f4cc1-1,104,352.66
c434508d-3,104,127.78
34f01a02-c,102,61.37
8ab203ed-0,105,76.8
6ffe0b61-d,105,158.42
482d9eb4-d,106,349.16
668aa034-6,101,319.98
aa3dbf64-5,101,276.08
50889b27-f,102,324.41
b683ba73-5,104,421.16
d45b8dc8-d,104,106.66
4f7e965b-1,104,174.43
787ca917-e,106,250
e80edd02-2,104,480.82
62b4ee7a-6,106,187.84
6b55c0d4-0,105,315.54
da046af8-6,101,186.17
d166d0c2-a,102,204.03
8da332da-a,101,229.52
79dc5c00-8,105,130.16
0bec836e-1,102,470.92
0b8e93ab-1,106,367.49
0aa405c8-b,101,41.11
a839d7a6-0,103,276.12
4b7aeeb4-d,103,268.14
9248f11b-8,106,108.07
4284ba03-7,106,124.29
4096a452-0,102,53.55
03504d8a-d,106,149.82
a38fa435-4,107,122.81
748793a0-2,102,147.44
117417c1-9,104,71.51
731bb929-8,102,162.81
5beb8bd2-0,106,182.35
dc3598ed-4,102,334.65
c850d4a5-9,102,15.45
3ee7c3f5-1,104,134.04
6e5a726a-a,101,432.41
b9394d22-4,106,100.72
0903f466-f,103,70.94
ccf9f689-6,106,62.19
31bc3b59-3,105,330.53
708ecda7-d,101,463.2
17c0c091-5,101,11.94
1dd30373-6,101,193.48
f9379563-e,106,19.09
2dd1d448-8,107,194.92
f3a1636e-1,107,336.27
97e677cb-6,106,469.29
eb1479f3-f,101,15.8
0b599874-2,105,30.81
0fc0a3c3-d,104,137.04
eb6be1ca-1,101,316.1
66c83748-3,101,306.26
7de11438-b,101,134.53
0c98dbfb-1,106,426.71
67dad671-2,105,56.51
8ef678aa-9,104,278.86
a49fddcb-4,103,471.77
1ef0156f-7,104,292.74
2f9f2265-e,102,368.17
73bd35e0-1,102,313.85
34e02965-3,103,107.27
2c952a50-4,102,394.07
99f2f294-d,104,414.68
de463b7d-8,104,124.21
ad7ec721-9,105,205.1
6b20bcd6-4,101,249.81
1155fc55-5,106,54.3
1ceb87ae-e,107,255.6
26be4ef8-4,105,491.18
427e49a5-7,103,463.69
73cded42-c,104,96.86
5adb772f-b,104,180.91
a371102e-f,102,170.46
e88dc97f-5,102,492.41
1e61b452-a,102,191.05
bbc7195e-8,105,224.84
c7dba5e8-1,103,130.19
5ce04406-8,103,132.67
f825c098-f,103,296.84
d2c5913e-a,106,254.11
de19ae1f-a,104,273.03
46af5cdd-0,107,433.48
a135c362-c,102,119.22
7bc64761-0,101,83.14
7da00e52-a,106,469.67
090421d9-5,105,89.73
55b6d10e-3,103,154.93
cafa45f9-e,105,422.91
bb656f87-5,101,191.22
ebfe5119-f,103,282.3
3825f76f-9,104,473.47
bc84ed28-8,101,401.02
6b3feb11-d,105,212.45
f10f6e27-5,105,107.85
3df02c31-e,101,299.44
09bfc749-2,102,180.07
e4637676-9,104,26.18
4885fdf1-e,105,41.5
50996230-2,105,487.32
708ad704-6,106,171.89
d29842bf-5,107,310.88
3a3431c0-1,102,462.61
fac92d7f-e,102,278.52
1fb11b6f-9,105,162.92
a2f9f3e2-7,106,172.7
0e8cfebd-e,105,46.11
5d9ef960-1,106,471.76
5f71ad74-e,106,263.49
ad3c9d8d-b,106,30.52
f580de18-9,103,143.49
02b3f5ae-b,104,21.3
2d8544d7-8,107,271.54
b9507324-c,105,292.99
bc3a7a7a-1,105,119.18
46067a09-f,105,393.18
1d980ea4-a,107,110.59
09a09097-c,107,488.92
49908afb-9,105,428.84
aa684113-0,103,231.78
9675e013-e,105,118.57
4ee8e600-b,102,393.1
b8eabdb6-0,101,384.99
1202fac1-8,102,171.84
07c8c702-1,106,264.13
ee5461f9-5,104,109.89
6a51da27-0,104,447.8
c06702ca-7,106,204.93
1c418a9a-f,105,393.43
5c275a49-6,102,425.7
36c32f94-e,107,128.88
e9f16b04-b,102,407.36
1913b9f5-f,103,415.44
c5776e2b-0,107,333.31
bb2afb7b-9,101,17.86
0db55b23-5,106,14.23
6dd643ff-f,101,336.97
89c2cf5c-5,104,214.24
3c2c7bd1-a,103,330.88
8d6a12a7-0,104,373.59
a463e1e2-5,107,117.15
e8bdd051-c,103,267.5
c33a593f-6,105,444.15
9df55aea-0,101,135.6
230d9649-c,106,70.14
56e22c85-1,102,155.81
fb547ae4-7,105,313.29
81aa1299-5,103,478.62
d0e09be9-c,106,175.5
1626312c-c,103,90.76
aed2d726-1,107,323.21
f9a4c648-b,101,145.89
55781174-b,103,56.77
ae06fbe8-0,102,168.31
594ef637-c,102,421.59
ce5bfe4c-0,106,144.19
8e83d866-a,104,479.32
02cefb6b-a,102,330.71
6dd487cc-4,104,217.35
65c19c36-c,105,193.15
9b5e7055-7,103,352.6
3e65294c-d,101,376.39
d45c3dfa-8,103,498.58
26348ec1-0,107,469.47
61556376-b,106,55.95
4e670a5b-8,101,334.08
0ac98a57-a,105,144.67
003d1f09-c,103,181.21
0595e396-b,101,273.16
ea6be03c-9,101,361.24
757cdf83-b,101,353.7
5a4aba10-8,103,373.65
c54c70f9-c,102,361.48
a567dafc-5,106,296.22
fdcb2e14-f,103,48.52
8e910cce-9,106,262.23
3003f89f-c,102,243.84
7036a176-4,102,41.68
00b3c8d1-b,103,480.84
bf26daef-1,106,488.06
2cc13aac-d,104,91.27
7c7054b6-b,107,18.15
6e609028-f,103,33.14
7e940f3c-8,106,392.77
5ad070b1-8,107,279.96
24cde985-c,102,408.64
67d7c91c-b,106,491.7
20c99ee6-7,102,260.12
f0b7f510-3,105,455.77
e18a5897-c,107,55.31
ab613eea-c,101,261
7f0a5173-a,103,255.6
c8df4458-3,102,173.69
2cf0d432-8,107,394.9
bfd85ecd-1,104,29.46
e5714c84-9,107,273.52
6a06a69a-b,105,56.11
ac7bf91d-0,107,42.89
12ca96d3-8,107,92.47
6f3a6478-1,105,64.22
8ef22240-7,105,119.63
ce0d6be8-5,102,357.91
1005ef1b-8,104,81.78
2bff9cc4-4,106,18.63
9f6995da-c,107,249.98
c0062d3e-a,101,131.33
819cf080-c,103,430.99
3907e89b-b,107,382.07
8ab8122b-7,102,177.67
b5f03124-1,102,385.62
81792d61-d,102,94.33
5b4b2513-5,104,403.54
62fa448b-9,106,301.37
a076e727-e,107,102.67
85ce9a52-3,106,457.4
13c71160-0,104,203.25
aac59317-7,103,221.76
6e2c6f03-9,106,105.25
0907acd4-7,106,125.71
7439579c-8,102,493.99
e4c206e9-f,101,158.67
1e6bef43-b,105,139.01
8f262ef1-f,107,186.37
bb0b56a8-0,107,398.89
c65f5cbc-4,102,15.38
3ce3e465-d,105,353.97
0dba9639-a,106,190.88
8.63E+02,104,470.18
ee1c7116-f,105,184.21
339b8269-a,101,31.22
bb49caa3-2,105,376.89
bf113b2f-5,106,213.59
6ad232d8-0,107,147.85
8adce88d-f,104,281.71
825343f1-0,101,57.65
860e5dd3-0,105,458.91
99ec5f3d-c,107,173.36
9eab942b-0,101,250.91
ec854f0f-d,102,410.07
ebe8b43b-c,105,318.02
828e8cf5-8,107,291.23
f0fdca6b-4,101,254.27
f852678c-a,106,235.02
d3a06e65-a,105,266.65
d587cd2f-2,105,228.28
d8519efa-7,107,286.86
5aca3424-d,107,235.82
ffb9c83c-f,105,418.07
fc9b7220-8,103,137.79
ff1218f2-a,103,397.37
7c966874-4,101,306.61
0c723758-5,101,476.73
4dad1419-5,103,233.8
c8128ce6-f,104,372.91
3db407ae-2,107,203.99
7105de94-6,103,135.87
8be86f7a-9,104,210.69
50c30ff3-4,106,55.36
fd65745e-3,105,392.88
57b42657-b,102,297.6
9d5fbb5c-8,103,149.91
c4f93075-e,101,484.14
d9ac2b55-c,106,453.99
ad17107c-3,101,324.68
43f505c8-6,107,37.39
c2b44056-b,106,410.07
13741e7f-f,102,323.65
bbdc6651-3,107,165.56
4ce5173c-6,107,221.03
25583753-9,106,51.27
272f1feb-4,101,51.31
81bf8c6c-c,106,235.35
3d444ba2-6,105,462.66
58741ec0-3,102,67.02
6a975f71-2,102,457.96
3f87a674-e,102,215.06
6e039e31-8,107,49.79
d57ebdfe-f,103,71.25
b5cae03d-2,101,47.04
56b1fa03-5,107,250.1
786e085b-a,106,333.61
5be334f3-b,106,41.85
143b0a24-6,106,94.11
2902da20-1,105,486.05
772798f1-d,104,293.03
965ef4ce-4,103,274.85
ce301235-0,105,187.3
94586749-1,107,297.32
3f4e0fd0-3,105,55.9
9b3c5c8f-a,105,404.85
51714cbb-3,101,39.82
970d3f0c-a,105,259.65
ab34f455-d,102,29.8
df56e5a2-3,107,352.73
6d0321c6-b,102,265.73
0ad41cff-3,103,25.94
46cc5efc-9,106,315.53
e9b42654-9,104,96.8
3a45b287-4,106,229.13
6d122b75-8,101,119.97
73db29d6-9,102,250.45
b36687ef-b,103,168.44
a33cd9a4-a,103,103.8
2b4369eb-8,103,52.94
2215cddb-3,105,368.07
85693781-a,104,135.49
40c78e8a-c,102,404.46
c5bb69e8-1,107,477.36
7e201cc8-0,101,187.4
1ddb4839-f,105,415.48
1b774792-1,106,138.62
3fffc757-5,101,10.33
0c531a40-9,107,423.28
13733608-4,104,372.63
efc23d58-a,102,441.72
c98f8347-4,105,399.38
257bca99-8,102,428.53
e7e972e1-b,102,308.6
aea633be-6,103,452
638f689c-2,106,233.42
452b4ded-0,102,24.55
7f84540b-f,107,196.1
5a1355a8-c,103,227.48
4635b113-8,107,318.83
54dc6586-b,103,186.5
9c03e74e-5,105,141.28
d903018d-c,102,121.13
a955efd5-3,101,87.7
5cdea072-d,105,247.3
7226de32-a,106,10.82
1be63723-a,107,200.86
ce70b83a-b,102,32.66
9c22d058-e,105,498.59
9c80f68b-7,102,276.84
eaf0bd4e-6,104,62.2
9823aeae-9,107,75.65
34b2c858-e,106,442.91
08be4b5f-8,107,205.35
f07dfff0-3,107,370.3
55767258-f,103,251.66
f83c9a9f-8,106,467.8
2e319782-b,101,428.97
f5406e9f-0,101,479.89
9d2666f1-9,107,451.74
bda21a04-9,101,189.54
4a7d5999-0,104,61.47
e8d63fa7-6,106,406.13
d6d06f86-5,104,233.79
7baf5c66-7,105,117.37
7521556b-9,102,146.37
e720ba94-6,102,262.71
887725db-e,107,374.98
c364eefe-b,103,206.92
e63d4065-9,104,126.06
9d783d45-f,103,216.8
13f8e517-6,105,48.15
7af7b6b9-8,104,339.34
d1980e92-c,101,130.51
95e0e113-3,105,58.82
baa2239a-2,103,440.49
c6712c79-0,102,216.4
074ac86a-e,102,44.95
1840b0df-0,107,284.9
970c7b44-e,104,407.75
c24d3b93-9,106,28.94
fc58d2fa-b,104,279.34
17e7359b-d,101,403.49
f70dd60a-e,107,266.16
203b195c-f,103,59.11
503beecd-3,102,492.24
c19b4c84-1,103,181.73
66dbeb49-b,107,362.98
e4ea1690-0,106,164.7
2e17abb5-e,103,469.41
59dc4ca6-c,106,357.41
a4744089-d,106,446.21
6f13d2ba-3,102,170.8
26a6952d-5,101,122.58
98fa1373-2,106,493.51
50abae2d-e,106,278.5
ac86b890-3,106,176.59
76573101-d,104,72.08
6aedd577-8,104,497.92
45719f00-6,104,333.66
5e4a3b63-e,104,416.11
81356275-a,102,494.49
f1f419a7-2,102,22.12
1b8adf6e-1,103,178.5
60d1aaff-6,105,219.2
c2722564-1,107,310.01
70038a77-7,103,175.18
411d96de-8,104,464.54
f79a86d6-7,101,345.03
5a21c9b3-0,107,269.89
d4e58542-6,107,443.26
ae992cfe-8,107,421.99
a8dc7ad5-e,105,270.41
a654ef13-7,102,245.22
51f64685-1,101,258.5
c336381e-2,105,409.67
d3252599-5,105,135.25
1119a5d9-e,103,323.14
94754bb1-a,106,56.46
fefd3d88-4,102,338.11
bb287ce6-e,102,496.13
3e6d5f1a-6,105,476.97
2f050590-8,102,195.46
a07b6eb7-8,103,200.87
f2efe2c9-0,101,12.7
0f9b23d4-b,105,46.81
3c4e266b-1,106,447.61
ba1aeddc-6,105,236.71
3dd3a0c6-9,102,30.85
309e09ed-b,106,254.08
88a25e14-f,102,234.28
fb27cf00-b,103,286.83
2080ce3e-5,104,266.23
74b9a1c6-9,105,97.64
5421b4c8-f,102,113.41
ce358136-a,101,495.55
15983b6d-0,106,222.65
7d8dd0f0-2,101,393.04
522fb9fb-8,104,196.56
6b089f15-e,101,290.25
7fb86df7-8,101,379.93
61607168-d,107,171.18
1a020527-c,106,149.3
e35274e1-8,102,222.07
5fe8d63f-5,104,52.29
c1ea1c05-0,105,58.85
48aa9a64-c,106,273.13
015db72c-0,105,127.6
e3508600-6,102,82.43
677e9d50-8,105,269.76
04ccaf0f-6,101,337.7
e66c1407-e,106,353.08
ea8fb66a-8,101,436.99
1cf43582-9,105,384.23
6ed09154-a,102,243.88
17e8e153-e,106,261.8
e00ace59-9,105,471.02
31421ef6-3,107,437.56
c48b3198-1,103,433.53
397e3df0-7,106,414.73
4730cccc-1,106,121.2
6ac06d61-0,106,479.54
941bb2a0-3,106,296.45
3baea861-d,104,286.43
fa0af2c6-1,106,143.24
586cb8e2-1,103,313.68
df20c732-7,106,224.68
9c83496b-c,103,232.86
49cf6bb4-d,103,63.37
233f387c-1,102,103.44
48db1429-2,102,488.6
d858c042-1,106,371.23
2883c4ac-f,103,386.7
dadc64fc-7,107,370.53
fb9b8a28-0,107,135.13
f14c6602-a,107,448.19
38ca7a74-1,106,140
b9814c5b-8,106,430.03
5c564283-5,102,478.79
cc4ba47c-4,103,261.25
d79a97af-7,105,444.77
63966cd3-e,102,102.54
7f6bc8e2-e,105,52.51
9937c112-8,102,425.83
81ecd3ab-c,107,455.26
a476f50b-b,107,199.44
965e5e98-c,104,96.61
cb57e30b-c,106,265.18
a18c2dc8-6,102,241.58
d628dc52-4,102,20.79
fc41815f-e,102,52.46
b9117808-0,103,264.94
1791f55a-d,101,190.85
7160c687-8,103,307.03
274655e4-e,104,271.29
a0af3ec3-9,102,394.16
a58f35a8-e,105,152.41
3ffe4523-6,102,197.51
c20acdec-f,101,412.15
49bf1cb4-b,107,389.86
a1fb2513-7,102,235.54
41c59c9b-6,104,227.56
dd69f824-e,107,484.75
27edc33a-b,104,82.9
b4df519d-3,101,17.03
f5d84932-c,101,290.57
2dca1666-7,102,147.97
7af4e869-5,106,350.82
f355dbeb-0,103,315.16
cfaae2b3-e,102,332.54
f9d9bdde-6,104,249.14
f1898a02-a,104,438.9
943bb270-4,104,260.01
68186695-8,104,427.72
2ef7f9b2-0,107,243.29
3b735a05-d,107,360.82
13dfffe6-c,106,426.84
edae5249-0,104,25.36
e9696ff1-7,102,219.93
776fa794-3,107,104.5
a552d4bc-8,106,28.34
ba62c94d-d,104,301.06
383c3aab-0,105,74.9
0fab0af4-7,105,350.21
e5f942f3-8,103,43.23
07df35b4-9,103,386.36
fe974b83-c,102,172.92
35ed32b8-0,105,25.98
f7e31ff0-3,102,435.14
f934d520-d,105,134.42
01d22c80-5,101,296.55
53c83493-b,106,105.52
b18c0e0f-7,103,338.82
0c1b665c-f,107,165.23
e9d5ad81-4,107,384.9
ee2f115e-2,106,423.56
5a620590-5,104,139.84
ecde892a-6,105,492.78
f72e811d-c,106,220.92
28f61b71-1,106,365.04
5cff4a42-6,101,385.34
2531d8cb-d,105,458.94
3a6f68d0-c,105,287.43
dec78273-c,106,383.01
cc2a189c-2,104,62.51
1f5ed0c6-f,104,210.68
b2469e12-a,107,59.48
130534bb-e,101,415.39
2e43f4f8-8,103,323.5
7b06e4f3-1,106,268.81
244356f2-8,107,247.41
16470a66-0,101,142.35
540132b9-4,103,228.46
595ac82f-6,107,390.22
63508b8e-4,107,98.89
25257708-b,101,475.72
1482500a-e,102,312.28
39f3ffa9-f,102,365.44
bd577fc8-d,105,209.3
acd7f9c1-7,103,484.65
3abe5b39-e,102,217.91
a4248d87-7,106,427.63
ba13da59-b,105,390.58
73bd1e59-9,102,90.01
63f3bf90-9,106,388.41
72646c94-a,105,496.31
819f0936-f,106,170.91
5cc16227-8,105,497.95
93d9b420-b,104,208.23
84262d16-1,107,37.82
7f56151a-9,104,365.18
1a6e3dfa-a,102,323.74
b6968744-f,105,61.68
be9d0033-a,104,177.76
57a18d6a-0,107,132.78
562a51c3-c,107,328.44
36e91c9a-3,107,207.86
c30ec252-d,104,494.21
49f5da4e-a,104,356.61
693073b2-c,104,308.57
b79c15f2-b,102,457.38
dce0fa17-a,104,376.51
c883cfbc-e,107,174.27
8f95a763-9,101,89.61
c70d41ca-b,106,457.48
de176f57-6,101,468.83
717ed3a6-d,107,52.31
07874128-1,101,22.6
2d8a8589-1,104,117.78
0e7a2269-1,105,107.72
d593dcbf-e,101,362.7
f303f0e3-1,106,210.86
1dfa2788-6,105,341.41
03a1c4ff-3,104,205.75
bcf95241-9,101,292.11
aa363a36-7,103,323.34
80478563-7,105,168.56
e286045f-0,107,477.51
4fd01d30-d,104,455.09
896761ed-f,105,80.01
bb0bd498-7,107,387.62
f1bc8bc3-c,104,243.65
cb47f33f-8,102,437.91
0d67cfca-0,101,406.83
864a88f7-5,106,259.15
d1eb1bae-e,103,232.96
7d98618f-2,103,42.38
576c73b7-4,102,328.41
a2e789d0-4,106,246.18
ea6832c8-6,104,455.96
21560ace-1,101,331.06
8a46b2a2-c,103,399.06
e3b04091-f,103,364.43
66150296-4,103,275.78
65f9519c-3,105,386.62
741436e6-7,101,468.72
869241b6-0,106,78.92
3b9bc0ec-8,106,430.85
c5d5857f-a,103,331.73
c1fcc06b-8,101,183.74
87ff490c-e,102,396.57
5d86cb7e-c,103,377.73
e9c2c89a-2,105,211.97
dea0d8ef-d,102,210.56
1e824663-0,104,76.11
f6f2dc31-9,105,152.92
7aafb2cb-3,106,373.51
5f579136-a,102,379.29
182d97bc-c,101,185.28
456a22e6-5,102,116.77
3cba2745-2,102,392.84
793513ba-9,104,310.58
1a0925e6-3,102,166.25
868d34fe-c,102,158.02
2efe483e-1,101,396.49
42f0e639-2,107,182.87
408cde63-b,102,449.47
f88ccf3d-d,106,336.95
965b9199-b,101,377
92e681b3-c,102,310.93
db892307-f,105,31.08
58e7f616-5,101,399.88
0b1da022-c,104,60.84
3254a62d-e,103,242.35
7310a662-e,104,42.85
bc200efb-e,105,281.84
b4cfc871-d,107,340.11
5966ef80-9,105,447.4
5fc89cd5-4,106,396.78
3d2f62bd-b,106,226.61
476bde88-a,107,87.03
916e62e8-4,107,11.16
ae245da1-5,101,52.31
2117c581-f,101,106.47
71ec0c67-4,106,67.95
c4f0d6b6-8,101,83.78
9faa3baf-9,107,14.58
26dc7c92-a,101,176.41
ae6b2acd-b,102,299.87
51ae97b7-4,107,244.89
d08d3d0c-f,102,366.52
cd3d6d2e-4,107,195.26
dd0f4845-3,104,320.98
9896c7f5-d,103,380.07
c4ff4b90-7,107,438.61
8e4e44c7-4,107,210.35
84be9d60-f,102,184.6
8a364fb0-9,103,174.34
b1350489-6,106,255.72
3b93ac9a-a,104,25.16
b401dc71-f,102,11.59
2838e610-5,104,446.06
4d52f6d5-e,107,413.4
44b6fadd-b,101,468.35
0d489bb6-4,103,379.45
e8dd4357-9,101,59.58
dfbc899b-5,105,16.47
1967d8b1-1,104,166.1
b6fdbf1b-e,103,108.79
a8f5b055-f,104,92.56
9107f836-5,103,94.31
2cb12fa9-c,106,32.71
8a9bc667-9,105,324.65
d8db72ab-c,104,413.11
fd6e84a7-8,104,449.76
03f0b59e-9,103,340.1
22b092c6-3,103,437.3
5d23414d-8,102,21.26
f2a33f8e-a,106,123.34
cde041c3-2,107,181.26
0708c5d4-9,106,16.56
a1384978-7,104,381.94
ef8797ac-e,101,193.51
631f0593-2,105,247.08
d34a223b-d,106,64.68
a302d39c-0,106,202.49
d9bd76af-a,105,323.03
d1e1c77b-2,104,437.1
e58d1c94-c,102,474.3
5156c3fe-8,106,47.44
c4ade7bf-2,104,126.15
7c202cc0-d,106,496.03
944a7fdb-1,104,339.83
4f3b47d6-3,107,69.19
26f8ec46-a,105,228.68
1ec3ccd5-c,106,498.59
8389d3d3-e,105,452.41
9b35f85f-6,105,493.43
1dc049c6-4,106,90.06
6e95f22a-3,105,84.47
b28687a6-1,102,473.74
e7497b51-f,102,328.65
de8507e5-f,102,416.42
491c3a0b-4,104,359.09
b9d88d0b-9,103,388.74
40b12e81-a,106,147.84
0cae8a46-9,101,255.19
f3b35580-6,105,64.99
070064b0-9,106,49.6
83c49cc6-0,106,118.69
71620d1d-6,105,406.69
3e051cec-b,104,438.95
a2ba75ee-2,101,342.35
281cdac1-c,106,292.38
ecadc556-c,101,183.4
291f5620-7,107,80.88
e385f060-8,102,76.16
f6927a38-3,105,357.6
2fe3a9c8-9,104,169.83
7172d13e-a,102,337.11
9c368955-b,102,50.79
034a06a9-0,106,426.03
b874e454-b,107,128.82
c6c96044-f,103,42.72
02ffd99a-8,107,280.75
e3cd92bf-2,102,486.2
d70c88d3-b,107,54.39
b3b13670-2,105,147.43
65eef64c-a,107,452.02
dc38ea60-a,103,219.2
eb5d566f-d,104,34.79
a5917af7-9,107,326.32
4b2386b5-4,101,83.5
3836d72c-2,103,46.78
4e29f18f-e,102,468.53
578ea21f-a,107,11.6
bdd98eb8-b,103,133.72
0577be70-a,105,275.25
4a7a7141-e,104,45.01
b923e620-8,106,171.02
b8e04d3f-a,105,264.77
e11763da-d,102,162.98
f7f82ed1-6,107,290.44
4e87d04b-b,103,203.83
17552dd5-c,107,53.34
3ebc5b49-9,101,49.46
2ada5e55-e,104,95.18
d9968549-7,106,112.53
ab2d6785-a,101,264.46
26c5d2ac-8,103,100.59
e01767b6-4,105,183.51
9bea96c0-1,105,473.92
1cbdb12d-1,104,317.02
02e20c5f-d,106,24.5
76f01383-b,106,228.39
b8a69db7-f,101,258.26
9f830a6f-0,106,116.68
dba7748e-e,101,221.56
5b190265-c,103,387.94
341ff061-4,102,375.03
ce680de9-9,103,339.89
aacc0242-4,107,260.45
cc07fdea-5,102,419.52
c355955a-7,101,61.67
dcf51353-b,102,408.9
e3574b61-1,101,42.01
e716e837-9,106,149.93
ecbfbc26-8,107,351.98
867a9827-9,105,177.4
1213d45d-3,102,407.94
771902a5-0,107,228.99
b940457b-9,106,133.82
75488462-6,105,383.46
27ab5568-b,103,326.03
42e7f495-0,106,258.67
9c18936b-6,102,450.07
d14c5600-a,103,480.15
487e8ab5-6,107,375.81
71cdea9f-6,106,31.08
48cdb5fa-a,102,221.02
6c2539a3-1,107,288.22
c1f10b74-0,102,349.42
d646b6b4-e,106,420.6
70ef0ef5-1,106,164.51
7c549c30-a,106,286.5
a2a1bf06-6,107,249.64
27b08b7e-0,106,268.41
5e3a3479-c,104,491.98
c84645bd-f,107,112.67
20d69811-6,107,439.73
5919dbdc-5,103,13.73
65c809c9-2,103,221.29
a586b34e-9,106,226.85
77b29710-2,107,146.09
186eb4e6-a,106,361.42
22753e41-f,106,52
d4d94ba1-7,101,196.87
b69f2c67-5,101,479.26
f08c4492-a,103,45.08
b4cdab2b-0,103,343
a0522f4e-1,103,114.7
0ab6838c-8,105,455.69
bac20164-7,106,177.05
77c8ac60-9,106,41.08
64a0dfd5-3,104,22.37
741c8904-0,103,328.06
6bb7c64c-e,106,105.58
a7c4d22b-1,103,261.76
a59a21d3-b,102,198.5
dcf6d509-4,105,402.1
61746f09-7,101,178.61
59f12f5e-a,106,286.85
2.45E-01,102,479.79
1dc9eade-e,102,213.66
0bc9709c-1,104,51.2
ca8f2b35-8,103,276.2
cd7e048b-a,106,15.48
a845a942-7,105,278.71
e789010d-4,101,289.79
ebcf582e-0,104,236.31
031a9f8f-f,101,95.58
e9cc48b5-8,103,420.68
d32f6c6b-b,105,442.05
bacaf816-0,107,402.29
49b5a19c-b,101,393.54
ed543135-8,107,86
d9211332-8,107,417.54
d13be26d-7,101,273.42
34a21b40-3,104,147.84
1b195936-7,104,365.95
5b93f5af-8,104,430.43
05a6d531-8,104,229.58
58fedada-b,103,83.42
97332847-9,104,456.22
4ab25679-d,107,219.64
d858e6de-f,105,312.88
9aaa064e-9,105,437.82
9f2ae6fd-8,103,171.3
610048f7-f,103,93.61
81e3d510-3,107,24.68
6cab92db-2,107,217.03
ba7748c5-6,104,425.48
9ee0c0d9-7,107,357.95
a1823938-6,106,271.43
3adf85d8-5,103,24.51
01c1488d-2,102,430.38
a7ef7bf6-f,105,399.53
17ed3053-e,101,491.37
7031b4e9-f,106,182.47
9b92d58e-1,102,352.7
54ef296a-5,107,252.82
c92d975b-0,107,478.35
7cdb7bcc-6,104,389.25
c6c4e17f-9,101,233.66
47dcb49b-5,101,155.04
274934eb-1,104,340.4
2a8fff8b-4,102,495.02
cfa52f4b-b,107,398.65
a3ea187a-6,105,404.26
c0cfe18f-a,103,47.54
55cd19bf-d,103,152.57
dcf55c7d-e,102,399.49
a195e087-1,101,168.52
6556f3ed-5,104,474.27
ab459f59-9,103,11.62
44d13aee-8,101,433.2
f9a08cdc-9,101,243.15
bdff5ceb-a,102,338.68
9a0f9442-0,102,256.93
f3090044-0,103,153.36
32f52e77-3,103,280.19
6a30e7e6-c,102,335.27
af326e04-8,101,464.98
30402e41-6,101,454.39
b05c6dba-1,107,145.86
d0a3f85b-f,101,195.95
94fc7678-1,106,206.99
d85e0838-d,103,108.04
a3749bf9-4,102,231.39
f609d1c0-8,106,356.81
cf8a6a42-e,104,316.3
8760cdc9-2,104,77.96
7c30618d-5,107,215.45
8cb10081-9,105,499.36
07d3c705-b,101,50.14
c69340de-d,105,425.24
0af60377-c,107,410.76
2ef11c9e-6,106,149.52
f95ba60a-d,104,147.82
ffa4a462-b,104,418.98
059c565d-1,106,55.86
2f9790c2-a,107,33.8
43eb2577-2,107,29.79
d63a71e5-9,104,344.67
71ed5cb0-b,105,109.4
6f74258e-5,106,444.09
721e95fc-7,101,383.4
7058ce9f-c,102,328.07
3db1bbd1-b,101,450.51
e652729a-6,107,350.51
7e42ee68-3,104,402.82
a96d8b06-5,107,12.81
241c5b49-7,102,186.27
fe823e51-e,103,34.93
b75e39cc-4,105,187.12
eb8bcfba-b,105,301.12
fd204ae7-3,102,149.98
3596eb92-f,102,475.44
fc12336b-4,105,20.86
cf38c5f3-3,103,499
d8179c70-9,105,46.41
fb8bb5e4-d,104,35.47
9a9926b5-e,102,164.44
99e30a62-2,106,164.41
4b2d81b8-b,104,213.47
6f3fb246-f,104,320.31
cdd4f661-4,106,319.86
5fa64fe3-8,101,41.53
6fd4ce69-0,106,205.9
2808821f-d,106,67.85
024bf585-e,103,433.77
07cfc2fd-6,102,496.95
5e246611-e,102,308.25
